disease,from_year,to_year,drift
Low_back_pain,2017,2018,9.715557e-06
Low_back_pain,2018,2019,1.013279e-05
Low_back_pain,2019,2020,8.165836e-06
Low_back_pain,2020,2021,7.748604e-06
Low_back_pain,2021,2022,7.6293945e-06
Low_back_pain,2022,2023,9.059906e-06
Low_back_pain,2023,2024,2.3782253e-05
Low_back_pain,2024,2025,6.097555e-05
Low_back_pain,2025,2026,0.00017040968
Lower_extremity_peripheral_arterial_disease,2000,2001,4.518032e-05
Lower_extremity_peripheral_arterial_disease,2001,2002,2.9861927e-05
Lower_extremity_peripheral_arterial_disease,2002,2003,2.2172928e-05
Lower_extremity_peripheral_arterial_disease,2003,2004,1.6570091e-05
Lower_extremity_peripheral_arterial_disease,2004,2005,1.9431114e-05
Lower_extremity_peripheral_arterial_disease,2005,2006,1.4603138e-05
Lower_extremity_peripheral_arterial_disease,2006,2007,1.8715858e-05
Lower_extremity_peripheral_arterial_disease,2007,2008,1.5199184e-05
Lower_extremity_peripheral_arterial_disease,2008,2009,1.2457371e-05
Lower_extremity_peripheral_arterial_disease,2009,2010,1.3828278e-05
Lower_extremity_peripheral_arterial_disease,2010,2011,2.1517277e-05
Lower_extremity_peripheral_arterial_disease,2011,2012,1.0669231e-05
Lower_extremity_peripheral_arterial_disease,2012,2013,1.3649464e-05
Lower_extremity_peripheral_arterial_disease,2013,2014,1.680851e-05
Lower_extremity_peripheral_arterial_disease,2014,2015,9.596348e-06
Lower_extremity_peripheral_arterial_disease,2015,2016,1.2278557e-05
Lower_extremity_peripheral_arterial_disease,2016,2017,3.8325787e-05
Lower_extremity_peripheral_arterial_disease,2017,2018,1.1384487e-05
Lower_extremity_peripheral_arterial_disease,2018,2019,7.688999e-06
Lower_extremity_peripheral_arterial_disease,2019,2020,9.179115e-06
Lower_extremity_peripheral_arterial_disease,2020,2021,6.1392784e-06
Lower_extremity_peripheral_arterial_disease,2021,2022,7.390976e-06
Lower_extremity_peripheral_arterial_disease,2022,2023,5.90086e-06
Lower_extremity_peripheral_arterial_disease,2023,2024,1.3768673e-05
Lower_extremity_peripheral_arterial_disease,2024,2025,4.351139e-05
Lower_extremity_peripheral_arterial_disease,2025,2026,6.0141087e-05
Lower_respiratory_infections,2000,2001,6.1392784e-06
Lower_respiratory_infections,2001,2002,5.90086e-06
Lower_respiratory_infections,2002,2003,2.926588e-05
Lower_respiratory_infections,2003,2004,1.21593475e-05
Lower_respiratory_infections,2004,2005,8.702278e-06
Lower_respiratory_infections,2005,2006,8.940697e-06
Lower_respiratory_infections,2006,2007,5.066395e-06
Lower_respiratory_infections,2007,2008,5.185604e-06
Lower_respiratory_infections,2008,2009,2.0563602e-05
Lower_respiratory_infections,2009,2010,2.002716e-05
Lower_respiratory_infections,2010,2011,1.5616417e-05
Lower_respiratory_infections,2011,2012,7.1525574e-06
Lower_respiratory_infections,2012,2013,6.198883e-06
Lower_respiratory_infections,2013,2014,4.2915344e-06
Lower_respiratory_infections,2014,2015,6.4373016e-06
Lower_respiratory_infections,2015,2016,7.1525574e-06
Lower_respiratory_infections,2016,2017,2.69413e-05
Lower_respiratory_infections,2017,2018,6.735325e-06
Lower_respiratory_infections,2018,2019,5.9604645e-06
Lower_respiratory_infections,2019,2020,0.000618279
Lower_respiratory_infections,2020,2021,3.6358833e-05
Lower_respiratory_infections,2021,2022,3.7670135e-05
Lower_respiratory_infections,2022,2023,3.504753e-05
Lower_respiratory_infections,2023,2024,2.4557114e-05
Lower_respiratory_infections,2024,2025,4.9948692e-05
Lower_respiratory_infections,2025,2026,6.711483e-05
Lymphatic_filariasis,2000,2001,0.00015431643
Lymphatic_filariasis,2001,2002,0.00018244982
Lymphatic_filariasis,2002,2003,0.00020557642
Lymphatic_filariasis,2003,2004,9.638071e-05
Lymphatic_filariasis,2004,2005,0.00011086464
Lymphatic_filariasis,2005,2006,0.00016897917
Lymphatic_filariasis,2006,2007,0.00010859966
Lymphatic_filariasis,2007,2008,0.00017488003
Lymphatic_filariasis,2008,2009,0.00017213821
Lymphatic_filariasis,2009,2010,0.000117242336
Lymphatic_filariasis,2010,2011,0.00011533499
Lymphatic_filariasis,2011,2012,0.0001142025
Lymphatic_filariasis,2012,2013,7.414818e-05
Lymphatic_filariasis,2013,2014,0.00012278557
Lymphatic_filariasis,2014,2015,8.8214874e-05
Lymphatic_filariasis,2015,2016,0.00011062622
Lymphatic_filariasis,2016,2017,0.00014901161
Lymphatic_filariasis,2017,2018,6.055832e-05
Lymphatic_filariasis,2018,2019,7.56979e-05
Lymphatic_filariasis,2019,2020,0.00013321638
Lymphatic_filariasis,2020,2021,8.362532e-05
Lymphatic_filariasis,2021,2022,7.414818e-05
Lymphatic_filariasis,2022,2023,0.00010460615
Lymphatic_filariasis,2023,2024,8.5413456e-05
Lymphatic_filariasis,2024,2025,0.000100016594
Malaria,2000,2001,1.8298626e-05
Malaria,2001,2002,1.41859055e-05
Malaria,2002,2003,2.0086765e-05
Malaria,2003,2004,1.3411045e-05
Malaria,2004,2005,1.4901161e-05
Malaria,2005,2006,1.8835068e-05
Malaria,2006,2007,1.4603138e-05
Malaria,2007,2008,1.5556812e-05
Malaria,2008,2009,7.987022e-06
Malaria,2009,2010,1.013279e-05
Malaria,2010,2011,1.013279e-05
Malaria,2011,2012,8.106232e-06
Malaria,2012,2013,6.2584877e-06
Malaria,2013,2014,7.390976e-06
Malaria,2014,2015,5.1259995e-06
Malaria,2015,2016,1.04904175e-05
Malaria,2016,2017,0.00012427568
Malaria,2017,2018,1.1861324e-05
Malaria,2018,2019,5.6624413e-06
Malaria,2019,2020,1.5497208e-05
Malaria,2020,2021,8.6426735e-06
Malaria,2021,2022,7.688999e-06
Malaria,2022,2023,7.2717667e-06
Malaria,2023,2024,1.5079975e-05
Malaria,2024,2025,4.887581e-05
Malaria,2025,2026,0.00024414062
Malignant_neoplasm_of_bone_and_articular_cartilage,2000,2001,1.4662743e-05
Malignant_neoplasm_of_bone_and_articular_cartilage,2001,2002,1.0848045e-05
Malignant_neoplasm_of_bone_and_articular_cartilage,2002,2003,1.4603138e-05
Malignant_neoplasm_of_bone_and_articular_cartilage,2003,2004,1.1861324e-05
Malignant_neoplasm_of_bone_and_articular_cartilage,2004,2005,1.1622906e-05
Malignant_neoplasm_of_bone_and_articular_cartilage,2005,2006,9.655952e-06
Malignant_neoplasm_of_bone_and_articular_cartilage,2006,2007,1.090765e-05
Malignant_neoplasm_of_bone_and_articular_cartilage,2007,2008,7.390976e-06
Malignant_neoplasm_of_bone_and_articular_cartilage,2008,2009,1.4603138e-05
Malignant_neoplasm_of_bone_and_articular_cartilage,2009,2010,8.46386e-06
Malignant_neoplasm_of_bone_and_articular_cartilage,2010,2011,1.1503696e-05
Malignant_neoplasm_of_bone_and_articular_cartilage,2011,2012,9.059906e-06
Malignant_neoplasm_of_bone_and_articular_cartilage,2012,2013,7.748604e-06
Malignant_neoplasm_of_bone_and_articular_cartilage,2013,2014,3.3676624e-05
Malignant_neoplasm_of_bone_and_articular_cartilage,2014,2015,1.937151e-05
Malignant_neoplasm_of_bone_and_articular_cartilage,2015,2016,1.2874603e-05
Malignant_neoplasm_of_bone_and_articular_cartilage,2016,2017,1.7940998e-05
Malignant_neoplasm_of_bone_and_articular_cartilage,2017,2018,1.4722347e-05
Malignant_neoplasm_of_bone_and_articular_cartilage,2018,2019,8.881092e-06
Malignant_neoplasm_of_bone_and_articular_cartilage,2019,2020,1.2218952e-05
Malignant_neoplasm_of_bone_and_articular_cartilage,2020,2021,1.5616417e-05
Malignant_neoplasm_of_bone_and_articular_cartilage,2021,2022,1.3053417e-05
Malignant_neoplasm_of_bone_and_articular_cartilage,2022,2023,1.2397766e-05
Malignant_neoplasm_of_bone_and_articular_cartilage,2023,2024,3.0398369e-05
Malignant_neoplasm_of_bone_and_articular_cartilage,2024,2025,5.2511692e-05
Malignant_neoplasm_of_bone_and_articular_cartilage,2025,2026,9.948015e-05
Malignant_skin_melanoma,2000,2001,8.761883e-06
Malignant_skin_melanoma,2001,2002,1.1444092e-05
Malignant_skin_melanoma,2002,2003,6.3180923e-06
Malignant_skin_melanoma,2003,2004,8.940697e-06
Malignant_skin_melanoma,2004,2005,7.927418e-06
Malignant_skin_melanoma,2005,2006,1.2397766e-05
Malignant_skin_melanoma,2006,2007,7.748604e-06
Malignant_skin_melanoma,2007,2008,8.583069e-06
Malignant_skin_melanoma,2008,2009,7.0929527e-06
Malignant_skin_melanoma,2009,2010,9.834766e-06
Malignant_skin_melanoma,2010,2011,1.2636185e-05
Malignant_skin_melanoma,2011,2012,8.165836e-06
Malignant_skin_melanoma,2012,2013,9.119511e-06
Malignant_skin_melanoma,2013,2014,9.655952e-06
Malignant_skin_melanoma,2014,2015,8.165836e-06
Malignant_skin_melanoma,2015,2016,1.1622906e-05
Malignant_skin_melanoma,2016,2017,4.9591064e-05
Malignant_skin_melanoma,2017,2018,6.67572e-06
Malignant_skin_melanoma,2018,2019,7.927418e-06
Malignant_skin_melanoma,2019,2020,7.4505806e-06
Malignant_skin_melanoma,2020,2021,6.0796738e-06
Malignant_skin_melanoma,2021,2022,5.543232e-06
Malignant_skin_melanoma,2022,2023,8.6426735e-06
Malignant_skin_melanoma,2023,2024,2.014637e-05
Malignant_skin_melanoma,2024,2025,4.8220158e-05
Malignant_skin_melanoma,2025,2026,7.516146e-05
Maternal_disorders,2000,2001,4.708767e-06
Maternal_disorders,2001,2002,5.066395e-06
Maternal_disorders,2002,2003,3.1590462e-06
Maternal_disorders,2003,2004,6.020069e-06
Maternal_disorders,2004,2005,9.23872e-06
Maternal_disorders,2005,2006,5.6624413e-06
Maternal_disorders,2006,2007,6.4969063e-06
Maternal_disorders,2007,2008,4.529953e-06
Maternal_disorders,2008,2009,4.708767e-06
Maternal_disorders,2009,2010,6.6161156e-06
Maternal_disorders,2010,2011,7.867813e-06
Maternal_disorders,2011,2012,3.6358833e-06
Maternal_disorders,2012,2013,5.841255e-06
Maternal_disorders,2013,2014,5.4240227e-06
Maternal_disorders,2014,2015,5.6028366e-06
Maternal_disorders,2015,2016,5.90086e-06
Maternal_disorders,2016,2017,1.4066696e-05
Maternal_disorders,2017,2018,3.5762787e-06
Maternal_disorders,2018,2019,5.185604e-06
Maternal_disorders,2019,2020,1.2934208e-05
Maternal_disorders,2020,2021,7.4505806e-06
Maternal_disorders,2021,2022,1.3887882e-05
Maternal_disorders,2022,2023,8.106232e-06
Maternal_disorders,2023,2024,1.7344952e-05
Maternal_disorders,2024,2025,4.1604042e-05
Maternal_disorders,2025,2026,7.8082085e-05
Measles,2000,2001,4.2557716e-05
Measles,2001,2002,4.2140484e-05
Measles,2002,2003,6.9737434e-05
Measles,2003,2004,4.3034554e-05
Measles,2004,2005,7.081032e-05
Measles,2005,2006,3.361702e-05
Measles,2006,2007,2.8252602e-05
Measles,2007,2008,5.3346157e-05
Measles,2008,2009,4.297495e-05
Measles,2009,2010,4.1782856e-05
Measles,2010,2011,9.214878e-05
Measles,2011,2012,6.240606e-05
Measles,2012,2013,2.6106834e-05
Measles,2013,2014,3.4034252e-05
Measles,2014,2015,4.041195e-05
Measles,2015,2016,3.1113625e-05
Measles,2016,2017,3.6478043e-05
Measles,2017,2018,1.9550323e-05
Measles,2018,2019,3.0100346e-05
Measles,2019,2020,2.7954578e-05
Measles,2020,2021,4.208088e-05
Measles,2021,2022,3.3795834e-05
Measles,2022,2023,2.938509e-05
Measles,2023,2024,4.273653e-05
Measles,2024,2025,4.3332577e-05
Measles,2025,2026,0.00039625168
Meningitis,2000,2001,3.0219555e-05
Meningitis,2001,2002,2.503395e-05
Meningitis,2002,2003,1.2814999e-05
Meningitis,2003,2004,2.270937e-05
Meningitis,2004,2005,1.6748905e-05
Meningitis,2005,2006,2.0802021e-05
Meningitis,2006,2007,1.5616417e-05
Meningitis,2007,2008,1.5735626e-05
Meningitis,2008,2009,1.9013882e-05
Meningitis,2009,2010,1.0728836e-05
Meningitis,2010,2011,2.2888184e-05
Meningitis,2011,2012,1.0669231e-05
Meningitis,2012,2013,1.3768673e-05
Meningitis,2013,2014,1.1384487e-05
Meningitis,2014,2015,1.0669231e-05
Meningitis,2015,2016,1.7940998e-05
Meningitis,2016,2017,3.6239624e-05
Meningitis,2017,2018,1.9311905e-05
Meningitis,2018,2019,1.0728836e-05
Meningitis,2019,2020,1.8894672e-05
Meningitis,2020,2021,1.1146069e-05
Meningitis,2021,2022,8.34465e-06
Meningitis,2022,2023,1.347065e-05
Meningitis,2023,2024,1.937151e-05
Meningitis,2024,2025,4.673004e-05
Meningitis,2025,2026,0.00012511015
Mesothelioma,2000,2001,5.763769e-05
Mesothelioma,2001,2002,7.337332e-05
Mesothelioma,2002,2003,5.1021576e-05
Mesothelioma,2003,2004,7.3611736e-05
Mesothelioma,2004,2005,6.03199e-05
Mesothelioma,2005,2006,2.8073788e-05
Mesothelioma,2006,2007,4.4107437e-05
Mesothelioma,2007,2008,3.5643578e-05
Mesothelioma,2008,2009,3.5643578e-05
Mesothelioma,2009,2010,3.3676624e-05
Mesothelioma,2010,2011,2.926588e-05
Mesothelioma,2011,2012,2.938509e-05
Mesothelioma,2012,2013,2.4914742e-05
Mesothelioma,2013,2014,3.1471252e-05
Mesothelioma,2014,2015,3.552437e-05
Mesothelioma,2015,2016,3.838539e-05
Mesothelioma,2016,2017,4.2021275e-05
Mesothelioma,2017,2018,2.5451183e-05
Mesothelioma,2018,2019,4.10676e-05
Mesothelioma,2019,2020,3.7431717e-05
Mesothelioma,2020,2021,3.105402e-05
Mesothelioma,2021,2022,3.1650066e-05
Mesothelioma,2022,2023,2.6345253e-05
Mesothelioma,2023,2024,4.0590763e-05
Mesothelioma,2024,2025,7.075071e-05
Mesothelioma,2025,2026,0.0004400611
Motor_neuron_disease,2000,2001,3.6358833e-05
Motor_neuron_disease,2001,2002,2.6643276e-05
Motor_neuron_disease,2002,2003,1.9073486e-05
Motor_neuron_disease,2003,2004,2.1219254e-05
Motor_neuron_disease,2004,2005,1.8119812e-05
Motor_neuron_disease,2005,2006,3.6895275e-05
Motor_neuron_disease,2006,2007,3.3974648e-05
Motor_neuron_disease,2007,2008,1.7642975e-05
Motor_neuron_disease,2008,2009,9.119511e-06
Motor_neuron_disease,2009,2010,1.4841557e-05
Motor_neuron_disease,2010,2011,1.513958e-05
Motor_neuron_disease,2011,2012,1.9788742e-05
Motor_neuron_disease,2012,2013,1.3530254e-05
Motor_neuron_disease,2013,2014,1.13248825e-05
Motor_neuron_disease,2014,2015,1.41859055e-05
Motor_neuron_disease,2015,2016,3.504753e-05
Motor_neuron_disease,2016,2017,4.285574e-05
Motor_neuron_disease,2017,2018,1.2516975e-05
Motor_neuron_disease,2018,2019,1.50203705e-05
Motor_neuron_disease,2019,2020,9.179115e-06
Motor_neuron_disease,2020,2021,1.013279e-05
Motor_neuron_disease,2021,2022,1.680851e-05
Motor_neuron_disease,2022,2023,9.596348e-06
Motor_neuron_disease,2023,2024,1.8417835e-05
Motor_neuron_disease,2024,2025,5.7935715e-05
Motor_neuron_disease,2025,2026,5.4717064e-05
Multiple_myeloma,2000,2001,3.0696392e-05
Multiple_myeloma,2001,2002,2.002716e-05
Multiple_myeloma,2002,2003,2.503395e-05
Multiple_myeloma,2003,2004,1.8060207e-05
Multiple_myeloma,2004,2005,1.937151e-05
Multiple_myeloma,2005,2006,1.4424324e-05
Multiple_myeloma,2006,2007,2.1457672e-05
Multiple_myeloma,2007,2008,2.0086765e-05
Multiple_myeloma,2008,2009,1.424551e-05
Multiple_myeloma,2009,2010,1.2457371e-05
Multiple_myeloma,2010,2011,2.95043e-05
Multiple_myeloma,2011,2012,1.2636185e-05
Multiple_myeloma,2012,2013,9.894371e-06
Multiple_myeloma,2013,2014,1.5974045e-05
Multiple_myeloma,2014,2015,1.4603138e-05
Multiple_myeloma,2015,2016,2.3007393e-05
Multiple_myeloma,2016,2017,3.8146973e-05
Multiple_myeloma,2017,2018,1.0609627e-05
Multiple_myeloma,2018,2019,9.179115e-06
Multiple_myeloma,2019,2020,1.3113022e-05
Multiple_myeloma,2020,2021,1.1205673e-05
Multiple_myeloma,2021,2022,1.4364719e-05
Multiple_myeloma,2022,2023,1.1861324e-05
Multiple_myeloma,2023,2024,1.7464161e-05
Multiple_myeloma,2024,2025,4.4226646e-05
Multiple_myeloma,2025,2026,8.8214874e-05
Multiple_sclerosis,2000,2001,2.104044e-05
Multiple_sclerosis,2001,2002,1.8417835e-05
Multiple_sclerosis,2002,2003,1.21593475e-05
Multiple_sclerosis,2003,2004,1.2397766e-05
Multiple_sclerosis,2004,2005,9.059906e-06
Multiple_sclerosis,2005,2006,8.940697e-06
Multiple_sclerosis,2006,2007,7.3313713e-06
Multiple_sclerosis,2007,2008,7.927418e-06
Multiple_sclerosis,2008,2009,9.596348e-06
Multiple_sclerosis,2009,2010,8.285046e-06
Multiple_sclerosis,2010,2011,1.2040138e-05
Multiple_sclerosis,2011,2012,1.847744e-05
Multiple_sclerosis,2012,2013,8.583069e-06
Multiple_sclerosis,2013,2014,7.987022e-06
Multiple_sclerosis,2014,2015,6.4373016e-06
Multiple_sclerosis,2015,2016,8.106232e-06
Multiple_sclerosis,2016,2017,2.5391579e-05
Multiple_sclerosis,2017,2018,4.827976e-06
Multiple_sclerosis,2018,2019,6.4373016e-06
Multiple_sclerosis,2019,2020,8.761883e-06
Multiple_sclerosis,2020,2021,7.1525574e-06
Multiple_sclerosis,2021,2022,1.1503696e-05
Multiple_sclerosis,2022,2023,3.8146973e-06
Multiple_sclerosis,2023,2024,1.8298626e-05
Multiple_sclerosis,2024,2025,4.1007996e-05
Multiple_sclerosis,2025,2026,5.6505203e-05
Nasopharynx_cancer,2000,2001,4.118681e-05
Nasopharynx_cancer,2001,2002,2.5868416e-05
Nasopharynx_cancer,2002,2003,3.4689903e-05
Nasopharynx_cancer,2003,2004,3.540516e-05
Nasopharynx_cancer,2004,2005,5.3346157e-05
Nasopharynx_cancer,2005,2006,3.4809113e-05
Nasopharynx_cancer,2006,2007,2.6166439e-05
Nasopharynx_cancer,2007,2008,2.1517277e-05
Nasopharynx_cancer,2008,2009,2.7656555e-05
Nasopharynx_cancer,2009,2010,2.4199486e-05
Nasopharynx_cancer,2010,2011,4.3570995e-05
Nasopharynx_cancer,2011,2012,2.3543835e-05
Nasopharynx_cancer,2012,2013,3.7372112e-05
Nasopharynx_cancer,2013,2014,2.6583672e-05
Nasopharynx_cancer,2014,2015,1.5318394e-05
Nasopharynx_cancer,2015,2016,2.5868416e-05
Nasopharynx_cancer,2016,2017,6.580353e-05
Nasopharynx_cancer,2017,2018,2.092123e-05
Nasopharynx_cancer,2018,2019,2.2649765e-05
Nasopharynx_cancer,2019,2020,1.8119812e-05
Nasopharynx_cancer,2020,2021,3.105402e-05
Nasopharynx_cancer,2021,2022,2.1278858e-05
Nasopharynx_cancer,2022,2023,1.5377998e-05
Nasopharynx_cancer,2023,2024,4.4465065e-05
Nasopharynx_cancer,2024,2025,5.3465366e-05
Nasopharynx_cancer,2025,2026,0.00029027462
Neck_pain,2000,2001,9.572506e-05
Neck_pain,2001,2002,6.335974e-05
Neck_pain,2002,2003,6.455183e-05
Neck_pain,2003,2004,8.21352e-05
Neck_pain,2004,2005,2.8967857e-05
Neck_pain,2005,2006,5.3942204e-05
Neck_pain,2006,2007,4.0709972e-05
Neck_pain,2007,2008,3.9219856e-05
Neck_pain,2008,2009,3.695488e-05
Neck_pain,2009,2010,3.5643578e-05
Neck_pain,2010,2011,3.784895e-05
Neck_pain,2011,2012,3.1530857e-05
Neck_pain,2012,2013,2.1874905e-05
Neck_pain,2013,2014,2.5093555e-05
Neck_pain,2014,2015,2.259016e-05
Neck_pain,2015,2016,2.69413e-05
Neck_pain,2016,2017,3.1650066e-05
Neck_pain,2017,2018,3.761053e-05
Neck_pain,2018,2019,2.8669834e-05
Neck_pain,2019,2020,2.3186207e-05
Neck_pain,2020,2021,2.682209e-05
Neck_pain,2021,2022,1.3232231e-05
Neck_pain,2022,2023,1.1503696e-05
Neck_pain,2023,2024,2.360344e-05
Neck_pain,2024,2025,4.4703484e-05
Neck_pain,2025,2026,0.00031220913
Neonatal_disorders,2000,2001,4.053116e-06
Neonatal_disorders,2001,2002,4.172325e-06
Neonatal_disorders,2002,2003,5.4836273e-06
Neonatal_disorders,2003,2004,4.5895576e-06
Neonatal_disorders,2004,2005,2.7418137e-06
Neonatal_disorders,2005,2006,6.9737434e-06
Neonatal_disorders,2006,2007,3.9339066e-06
Neonatal_disorders,2007,2008,4.4107437e-06
Neonatal_disorders,2008,2009,5.6624413e-06
Neonatal_disorders,2009,2010,5.2452087e-06
Neonatal_disorders,2010,2011,8.285046e-06
Neonatal_disorders,2011,2012,4.053116e-06
Neonatal_disorders,2012,2013,4.1127205e-06
Neonatal_disorders,2013,2014,2.9802322e-06
Neonatal_disorders,2014,2015,6.4969063e-06
Neonatal_disorders,2015,2016,8.702278e-06
Neonatal_disorders,2016,2017,2.5212765e-05
Neonatal_disorders,2017,2018,4.4107437e-06
Neonatal_disorders,2018,2019,5.722046e-06
Neonatal_disorders,2019,2020,7.1525574e-06
Neonatal_disorders,2020,2021,3.6358833e-06
Neonatal_disorders,2021,2022,1.1026859e-05
Neonatal_disorders,2022,2023,7.0929527e-06
Neonatal_disorders,2023,2024,1.4841557e-05
Neonatal_disorders,2024,2025,5.030632e-05
Neonatal_disorders,2025,2026,5.1617622e-05
Neuroblastoma_and_other_peripheral_nervous_cell_tumors,2000,2001,1.4126301e-05
Neuroblastoma_and_other_peripheral_nervous_cell_tumors,2001,2002,2.9206276e-05
Neuroblastoma_and_other_peripheral_nervous_cell_tumors,2002,2003,1.8298626e-05
Neuroblastoma_and_other_peripheral_nervous_cell_tumors,2003,2004,1.6093254e-05
Neuroblastoma_and_other_peripheral_nervous_cell_tumors,2004,2005,1.8894672e-05
Neuroblastoma_and_other_peripheral_nervous_cell_tumors,2005,2006,1.9192696e-05
Neuroblastoma_and_other_peripheral_nervous_cell_tumors,2006,2007,1.9490719e-05
Neuroblastoma_and_other_peripheral_nervous_cell_tumors,2007,2008,1.3053417e-05
Neuroblastoma_and_other_peripheral_nervous_cell_tumors,2008,2009,1.9550323e-05
Neuroblastoma_and_other_peripheral_nervous_cell_tumors,2009,2010,2.6464462e-05
Neuroblastoma_and_other_peripheral_nervous_cell_tumors,2010,2011,2.3007393e-05
Neuroblastoma_and_other_peripheral_nervous_cell_tumors,2011,2012,1.6093254e-05
Neuroblastoma_and_other_peripheral_nervous_cell_tumors,2012,2013,1.5377998e-05
Neuroblastoma_and_other_peripheral_nervous_cell_tumors,2013,2014,1.92523e-05
Neuroblastoma_and_other_peripheral_nervous_cell_tumors,2014,2015,1.3709068e-05
Neuroblastoma_and_other_peripheral_nervous_cell_tumors,2015,2016,2.5749207e-05
Neuroblastoma_and_other_peripheral_nervous_cell_tumors,2016,2017,0.0001411438
Neuroblastoma_and_other_peripheral_nervous_cell_tumors,2017,2018,2.3543835e-05
Neuroblastoma_and_other_peripheral_nervous_cell_tumors,2018,2019,2.3186207e-05
Neuroblastoma_and_other_peripheral_nervous_cell_tumors,2019,2020,2.3424625e-05
Neuroblastoma_and_other_peripheral_nervous_cell_tumors,2020,2021,1.692772e-05
Neuroblastoma_and_other_peripheral_nervous_cell_tumors,2021,2022,2.6404858e-05
Neuroblastoma_and_other_peripheral_nervous_cell_tumors,2022,2023,1.5616417e-05
Neuroblastoma_and_other_peripheral_nervous_cell_tumors,2023,2024,3.117323e-05
Neuroblastoma_and_other_peripheral_nervous_cell_tumors,2024,2025,5.9247017e-05
Neuroblastoma_and_other_peripheral_nervous_cell_tumors,2025,2026,0.00027483702
Non-Hodgkin_lymphoma,2000,2001,1.579523e-05
Non-Hodgkin_lymphoma,2001,2002,1.591444e-05
Non-Hodgkin_lymphoma,2002,2003,9.536743e-06
Non-Hodgkin_lymphoma,2003,2004,1.4424324e-05
Non-Hodgkin_lymphoma,2004,2005,8.702278e-06
Non-Hodgkin_lymphoma,2005,2006,1.1563301e-05
Non-Hodgkin_lymphoma,2006,2007,1.0728836e-05
Non-Hodgkin_lymphoma,2007,2008,1.13248825e-05
Non-Hodgkin_lymphoma,2008,2009,6.0796738e-06
Non-Hodgkin_lymphoma,2009,2010,1.2457371e-05
Non-Hodgkin_lymphoma,2010,2011,8.6426735e-06
Non-Hodgkin_lymphoma,2011,2012,9.894371e-06
Non-Hodgkin_lymphoma,2012,2013,7.033348e-06
Non-Hodgkin_lymphoma,2013,2014,7.867813e-06
Non-Hodgkin_lymphoma,2014,2015,1.1265278e-05
Non-Hodgkin_lymphoma,2015,2016,1.2993813e-05
Non-Hodgkin_lymphoma,2016,2017,3.2007694e-05
Non-Hodgkin_lymphoma,2017,2018,9.536743e-06
Non-Hodgkin_lymphoma,2018,2019,9.119511e-06
Non-Hodgkin_lymphoma,2019,2020,5.4836273e-06
Non-Hodgkin_lymphoma,2020,2021,1.0430813e-05
Non-Hodgkin_lymphoma,2021,2022,7.212162e-06
Non-Hodgkin_lymphoma,2022,2023,8.46386e-06
Non-Hodgkin_lymphoma,2023,2024,1.1503696e-05
Non-Hodgkin_lymphoma,2024,2025,3.2365322e-05
Non-Hodgkin_lymphoma,2025,2026,0.00012475252
Non-melanoma_skin_cancer,2000,2001,1.168251e-05
Non-melanoma_skin_cancer,2001,2002,6.914139e-06
Non-melanoma_skin_cancer,2002,2003,8.821487e-06
Non-melanoma_skin_cancer,2003,2004,8.404255e-06
Non-melanoma_skin_cancer,2004,2005,7.3313713e-06
Non-melanoma_skin_cancer,2005,2006,8.523464e-06
Non-melanoma_skin_cancer,2006,2007,1.0311604e-05
Non-melanoma_skin_cancer,2007,2008,5.6624413e-06
Non-melanoma_skin_cancer,2008,2009,8.6426735e-06
Non-melanoma_skin_cancer,2009,2010,8.821487e-06
Non-melanoma_skin_cancer,2010,2011,1.2814999e-05
Non-melanoma_skin_cancer,2011,2012,7.5101852e-06
Non-melanoma_skin_cancer,2012,2013,8.523464e-06
Non-melanoma_skin_cancer,2013,2014,9.179115e-06
Non-melanoma_skin_cancer,2014,2015,6.6161156e-06
Non-melanoma_skin_cancer,2015,2016,1.335144e-05
Non-melanoma_skin_cancer,2016,2017,2.4318695e-05
Non-melanoma_skin_cancer,2017,2018,6.4373016e-06
Non-melanoma_skin_cancer,2018,2019,1.4662743e-05
Non-melanoma_skin_cancer,2019,2020,9.894371e-06
Non-melanoma_skin_cancer,2020,2021,8.523464e-06
Non-melanoma_skin_cancer,2021,2022,6.556511e-06
Non-melanoma_skin_cancer,2022,2023,8.6426735e-06
Non-melanoma_skin_cancer,2023,2024,3.1530857e-05
Non-melanoma_skin_cancer,2024,2025,4.4703484e-05
Non-melanoma_skin_cancer,2025,2026,7.748604e-05
Non-rheumatic_valvular_heart_disease,2000,2001,2.5570393e-05
Non-rheumatic_valvular_heart_disease,2001,2002,1.9133091e-05
Non-rheumatic_valvular_heart_disease,2002,2003,1.335144e-05
Non-rheumatic_valvular_heart_disease,2003,2004,8.821487e-06
Non-rheumatic_valvular_heart_disease,2004,2005,7.033348e-06
Non-rheumatic_valvular_heart_disease,2005,2006,2.0742416e-05
Non-rheumatic_valvular_heart_disease,2006,2007,7.212162e-06
Non-rheumatic_valvular_heart_disease,2007,2008,1.692772e-05
Non-rheumatic_valvular_heart_disease,2008,2009,2.8014183e-05
Non-rheumatic_valvular_heart_disease,2009,2010,2.4437904e-05
Non-rheumatic_valvular_heart_disease,2010,2011,2.4557114e-05
Non-rheumatic_valvular_heart_disease,2011,2012,1.770258e-05
Non-rheumatic_valvular_heart_disease,2012,2013,7.3313713e-06
Non-rheumatic_valvular_heart_disease,2013,2014,2.2411346e-05
